sex,age,level_education,country,year,value_unemployment,value_education,valor_educacion,indice_educativo
Total,15-29,BACH,Lithuania,2021,12.2,31.1,4,3.02
Total,15-29,BACH,Lithuania,2022,10.2,29.2,4,3.02
Total,15-29,BACH,Lithuania,2023,10.9,29.1,4,3.02
Total,15-29,FP,Lithuania,2014,19.0,12.8,2,3.02
Total,15-29,FP,Lithuania,2015,15.2,13.2,2,3.02
Total,15-29,FP,Lithuania,2016,12.5,14.3,2,3.02
Total,15-29,FP,Lithuania,2017,10.4,13.7,2,3.02
Total,15-29,FP,Lithuania,2018,8.1,13.8,2,3.02
Total,15-29,FP,Lithuania,2019,13.2,13.6,2,3.02
Total,15-29,FP,Lithuania,2020,16.5,14.2,2,3.02
Total,15-29,FP,Lithuania,2021,12.6,14.4,2,3.02
Total,15-29,FP,Lithuania,2022,10.1,13.7,2,3.02
Total,15-29,FP,Lithuania,2023,15.5,14.0,2,3.02
Total,15-29,UNIVERSIDAD,Lithuania,2014,7.5,23.5,5,3.02
Total,15-29,UNIVERSIDAD,Lithuania,2015,7.9,23.6,5,3.02
Total,15-29,UNIVERSIDAD,Lithuania,2016,5.2,22.5,5,3.02
Total,15-29,UNIVERSIDAD,Lithuania,2017,4.9,23.9,5,3.02
Total,15-29,UNIVERSIDAD,Lithuania,2018,4.5,23.8,5,3.02
Total,15-29,UNIVERSIDAD,Lithuania,2019,4.8,24.9,5,3.02
Total,15-29,UNIVERSIDAD,Lithuania,2020,5.7,24.4,5,3.02
Total,15-29,UNIVERSIDAD,Lithuania,2021,5.0,24.2,5,3.02
Total,15-29,UNIVERSIDAD,Lithuania,2022,5.1,25.3,5,3.02
Total,15-29,UNIVERSIDAD,Lithuania,2023,4.5,23.6,5,3.02
Females,15-29,ESO,Netherlands,2014,18.2,34.8,1,2.82
Females,15-29,ESO,Netherlands,2015,16.2,34.0,1,2.83
Females,15-29,ESO,Netherlands,2016,14.3,34.1,1,2.83
Females,15-29,ESO,Netherlands,2017,12.3,32.4,1,2.86
Females,15-29,ESO,Netherlands,2018,10.0,32.2,1,2.89
Females,15-29,ESO,Netherlands,2019,8.7,32.0,1,2.91
Females,15-29,ESO,Netherlands,2020,11.6,30.7,1,2.97
Females,15-29,ESO,Netherlands,2021,13.2,27.5,1,3.08
Females,15-29,ESO,Netherlands,2022,11.7,27.9,1,3.06
Females,15-29,ESO,Netherlands,2023,11.5,29.1,1,3.03
Females,15-29,BACH-FP,Netherlands,2014,9.3,40.4,3,2.82
Females,15-29,BACH-FP,Netherlands,2015,8.1,41.2,3,2.83
Females,15-29,BACH-FP,Netherlands,2016,7.4,40.8,3,2.83
Females,15-29,BACH-FP,Netherlands,2017,6.8,41.8,3,2.86
Females,15-29,BACH-FP,Netherlands,2018,4.0,41.3,3,2.89
Females,15-29,BACH-FP,Netherlands,2019,3.8,41.0,3,2.91
Females,15-29,BACH-FP,Netherlands,2020,6.4,41.2,3,2.97
Females,15-29,BACH-FP,Netherlands,2021,6.7,40.3,3,3.08
Females,15-29,BACH-FP,Netherlands,2022,5.2,40.7,3,3.06
Females,15-29,BACH-FP,Netherlands,2023,5.3,40.6,3,3.03
Females,15-29,BACH,Netherlands,2014,9.2,17.6,4,2.82
Females,15-29,BACH,Netherlands,2015,8.3,17.8,4,2.83
Females,15-29,BACH,Netherlands,2016,8.4,17.5,4,2.83
Females,15-29,BACH,Netherlands,2017,7.6,17.6,4,2.86
Females,15-29,BACH,Netherlands,2018,5.0,18.5,4,2.89
Females,15-29,BACH,Netherlands,2019,4.6,19.2,4,2.91
Females,15-29,BACH,Netherlands,2020,8.4,20.7,4,2.97
Females,15-29,BACH,Netherlands,2021,8.7,21.4,4,3.08
Females,15-29,BACH,Netherlands,2022,6.7,21.3,4,3.06
Females,15-29,BACH,Netherlands,2023,7.1,20.9,4,3.03
Females,15-29,FP,Netherlands,2014,9.4,22.9,2,2.82
Females,15-29,FP,Netherlands,2015,8.1,23.4,2,2.83
Females,15-29,FP,Netherlands,2016,6.7,23.3,2,2.83
Females,15-29,FP,Netherlands,2017,6.4,24.1,2,2.86
Females,15-29,FP,Netherlands,2018,3.3,22.8,2,2.89
Females,15-29,FP,Netherlands,2019,3.3,21.8,2,2.91
Females,15-29,FP,Netherlands,2020,4.8,20.5,2,2.97
Females,15-29,FP,Netherlands,2021,4.6,18.9,2,3.08
Females,15-29,FP,Netherlands,2022,3.7,19.3,2,3.06
Females,15-29,FP,Netherlands,2023,3.6,19.7,2,3.03
Females,15-29,UNIVERSIDAD,Netherlands,2014,5.4,24.8,5,2.82
Females,15-29,UNIVERSIDAD,Netherlands,2015,4.5,24.7,5,2.83
Females,15-29,UNIVERSIDAD,Netherlands,2016,4.2,25.1,5,2.83
Females,15-29,UNIVERSIDAD,Netherlands,2017,3.4,25.9,5,2.86
Females,15-29,UNIVERSIDAD,Netherlands,2018,2.6,26.5,5,2.89
Females,15-29,UNIVERSIDAD,Netherlands,2019,2.9,27.0,5,2.91
Females,15-29,UNIVERSIDAD,Netherlands,2020,4.1,28.2,5,2.97
Females,15-29,UNIVERSIDAD,Netherlands,2021,3.7,32.2,5,3.08
Females,15-29,UNIVERSIDAD,Netherlands,2022,3.7,31.4,5,3.06
Females,15-29,UNIVERSIDAD,Netherlands,2023,4.6,30.3,5,3.03
Males,15-29,ESO,Netherlands,2014,15.8,40.6,1,2.63
Males,15-29,ESO,Netherlands,2015,15.0,40.1,1,2.66
Males,15-29,ESO,Netherlands,2016,14.3,39.8,1,2.67
Males,15-29,ESO,Netherlands,2017,11.4,39.2,1,2.7
Males,15-29,ESO,Netherlands,2018,9.3,37.9,1,2.72
Males,15-29,ESO,Netherlands,2019,9.1,37.5,1,2.74
Males,15-29,ESO,Netherlands,2020,11.0,35.3,1,2.8
Males,15-29,ESO,Netherlands,2021,10.9,32.0,1,2.93
Males,15-29,ESO,Netherlands,2022,8.4,31.9,1,2.94
Males,15-29,ESO,Netherlands,2023,9.9,32.1,1,2.92
Males,15-29,BACH-FP,Netherlands,2014,8.7,42.1,3,2.63
Males,15-29,BACH-FP,Netherlands,2015,7.5,42.0,3,2.66
Males,15-29,BACH-FP,Netherlands,2016,6.8,41.9,3,2.67
Males,15-29,BACH-FP,Netherlands,2017,5.1,41.8,3,2.7
Males,15-29,BACH-FP,Netherlands,2018,4.7,42.9,3,2.72
Males,15-29,BACH-FP,Netherlands,2019,5.0,42.5,3,2.74
Males,15-29,BACH-FP,Netherlands,2020,6.6,43.1,3,2.8
Males,15-29,BACH-FP,Netherlands,2021,6.5,42.1,3,2.93
Males,15-29,BACH-FP,Netherlands,2022,5.9,42.1,3,2.94
Males,15-29,BACH-FP,Netherlands,2023,5.9,42.6,3,2.92
Males,15-29,BACH,Netherlands,2014,9.3,18.2,4,2.63
Males,15-29,BACH,Netherlands,2015,9.9,18.9,4,2.66
Males,15-29,BACH,Netherlands,2016,8.7,18.7,4,2.67
Males,15-29,BACH,Netherlands,2017,6.8,19.5,4,2.7
Males,15-29,BACH,Netherlands,2018,6.8,20.4,4,2.72
Males,15-29,BACH,Netherlands,2019,6.2,20.2,4,2.74
Males,15-29,BACH,Netherlands,2020,8.8,20.7,4,2.8
Males,15-29,BACH,Netherlands,2021,8.5,22.5,4,2.93
Males,15-29,BACH,Netherlands,2022,8.3,22.8,4,2.94
Males,15-29,BACH,Netherlands,2023,8.2,22.4,4,2.92
Males,15-29,FP,Netherlands,2014,8.3,23.8,2,2.63
Males,15-29,FP,Netherlands,2015,6.0,23.2,2,2.66
Males,15-29,FP,Netherlands,2016,5.7,23.2,2,2.67
Males,15-29,FP,Netherlands,2017,4.1,22.2,2,2.7
Males,15-29,FP,Netherlands,2018,3.3,22.5,2,2.72
Males,15-29,FP,Netherlands,2019,4.1,22.3,2,2.74
Males,15-29,FP,Netherlands,2020,5.0,22.4,2,2.8
Males,15-29,FP,Netherlands,2021,4.6,19.6,2,2.93
Males,15-29,FP,Netherlands,2022,3.5,19.3,2,2.94
Males,15-29,FP,Netherlands,2023,3.7,20.2,2,2.92
Males,15-29,UNIVERSIDAD,Netherlands,2014,5.1,17.3,5,2.63
Males,15-29,UNIVERSIDAD,Netherlands,2015,4.5,17.8,5,2.66
Males,15-29,UNIVERSIDAD,Netherlands,2016,4.4,18.4,5,2.67
Males,15-29,UNIVERSIDAD,Netherlands,2017,3.9,19.1,5,2.7
Males,15-29,UNIVERSIDAD,Netherlands,2018,3.9,19.1,5,2.72
Males,15-29,UNIVERSIDAD,Netherlands,2019,3.5,20.0,5,2.74
Males,15-29,UNIVERSIDAD,Netherlands,2020,3.8,21.6,5,2.8
Males,15-29,UNIVERSIDAD,Netherlands,2021,5.1,25.9,5,2.93
Males,15-29,UNIVERSIDAD,Netherlands,2022,4.8,26.0,5,2.94
Males,15-29,UNIVERSIDAD,Netherlands,2023,4.6,25.3,5,2.92
Total,15-29,ESO,Netherlands,2014,16.9,37.7,1,2.85
Total,15-29,ESO,Netherlands,2015,15.5,37.1,1,2.85
Total,15-29,ESO,Netherlands,2016,14.3,37.0,1,2.85
Total,15-29,ESO,Netherlands,2017,11.8,35.8,1,2.85
Total,15-29,ESO,Netherlands,2018,9.6,35.1,1,2.85
Total,15-29,ESO,Netherlands,2019,8.9,34.8,1,2.85
Total,15-29,ESO,Netherlands,2020,11.2,33.0,1,2.85
Total,15-29,ESO,Netherlands,2021,11.9,29.8,1,2.85
Total,15-29,ESO,Netherlands,2022,9.9,29.9,1,2.85
Total,15-29,ESO,Netherlands,2023,10.6,30.6,1,2.85
Total,15-29,BACH-FP,Netherlands,2014,9.0,41.3,3,2.85
Total,15-29,BACH-FP,Netherlands,2015,7.8,41.6,3,2.85
Total,15-29,BACH-FP,Netherlands,2016,7.1,41.3,3,2.85
Total,15-29,BACH-FP,Netherlands,2017,6.0,41.8,3,2.85
Total,15-29,BACH-FP,Netherlands,2018,4.4,42.1,3,2.85
Total,15-29,BACH-FP,Netherlands,2019,4.4,41.8,3,2.85
Total,15-29,BACH-FP,Netherlands,2020,6.5,42.1,3,2.85
Total,15-29,BACH-FP,Netherlands,2021,6.6,41.2,3,2.85
Total,15-29,BACH-FP,Netherlands,2022,5.6,41.4,3,2.85
Total,15-29,BACH-FP,Netherlands,2023,5.6,41.6,3,2.85
Total,15-29,BACH,Netherlands,2014,9.3,17.9,4,2.85
Total,15-29,BACH,Netherlands,2015,9.1,18.3,4,2.85
Total,15-29,BACH,Netherlands,2016,8.6,18.1,4,2.85
Total,15-29,BACH,Netherlands,2017,7.2,18.6,4,2.85
Total,15-29,BACH,Netherlands,2018,6.0,19.5,4,2.85
Total,15-29,BACH,Netherlands,2019,5.4,19.7,4,2.85
Total,15-29,BACH,Netherlands,2020,8.6,20.7,4,2.85
Total,15-29,BACH,Netherlands,2021,8.6,22.0,4,2.85
Total,15-29,BACH,Netherlands,2022,7.5,22.1,4,2.85
Total,15-29,BACH,Netherlands,2023,7.7,21.7,4,2.85
Total,15-29,FP,Netherlands,2014,8.8,23.4,2,2.85
Total,15-29,FP,Netherlands,2015,7.0,23.3,2,2.85
Total,15-29,FP,Netherlands,2016,6.2,23.2,2,2.85
Total,15-29,FP,Netherlands,2017,5.2,23.2,2,2.85
Total,15-29,FP,Netherlands,2018,3.3,22.7,2,2.85
Total,15-29,FP,Netherlands,2019,3.7,22.0,2,2.85
Total,15-29,FP,Netherlands,2020,4.9,21.5,2,2.85
Total,15-29,FP,Netherlands,2021,4.6,19.2,2,2.85
Total,15-29,FP,Netherlands,2022,3.6,19.3,2,2.85
Total,15-29,FP,Netherlands,2023,3.6,19.9,2,2.85
Total,15-29,UNIVERSIDAD,Netherlands,2014,5.3,21.0,5,2.85
Total,15-29,UNIVERSIDAD,Netherlands,2015,4.5,21.2,5,2.85
Total,15-29,UNIVERSIDAD,Netherlands,2016,4.3,21.7,5,2.85
Total,15-29,UNIVERSIDAD,Netherlands,2017,3.6,22.4,5,2.85
Total,15-29,UNIVERSIDAD,Netherlands,2018,3.1,22.8,5,2.85
Total,15-29,UNIVERSIDAD,Netherlands,2019,3.1,23.4,5,2.85
Total,15-29,UNIVERSIDAD,Netherlands,2020,3.9,24.8,5,2.85
Total,15-29,UNIVERSIDAD,Netherlands,2021,4.4,29.0,5,2.85
Total,15-29,UNIVERSIDAD,Netherlands,2022,4.2,28.7,5,2.85
Total,15-29,UNIVERSIDAD,Netherlands,2023,4.6,27.8,5,2.85
Females,15-29,ESO,North Macedonia,2014,52.5,35.6,1,2.66
Females,15-29,ESO,North Macedonia,2015,51.0,34.4,1,2.7
Females,15-29,ESO,North Macedonia,2016,50.0,33.4,1,2.74
Females,15-29,ESO,North Macedonia,2017,53.4,31.2,1,2.8
Females,15-29,ESO,North Macedonia,2018,37.9,31.4,1,2.78
Females,15-29,ESO,North Macedonia,2019,45.0,31.0,1,2.8
Females,15-29,ESO,North Macedonia,2020,33.2,30.4,1,2.79
Females,15-29,BACH-FP,North Macedonia,2014,45.8,46.1,3,2.66
Females,15-29,BACH-FP,North Macedonia,2015,39.5,46.3,3,2.7
Females,15-29,BACH-FP,North Macedonia,2016,37.3,45.6,3,2.74
Females,15-29,BACH-FP,North Macedonia,2017,42.4,48.2,3,2.8
Females,15-29,BACH-FP,North Macedonia,2018,35.7,49.3,3,2.78
Females,15-29,BACH-FP,North Macedonia,2019,34.8,49.3,3,2.8
Females,15-29,BACH-FP,North Macedonia,2020,31.2,49.0,3,2.79
Females,15-29,BACH,North Macedonia,2016,43.7,16.7,4,2.74
Females,15-29,BACH,North Macedonia,2017,47.2,20.0,4,2.8
Females,15-29,BACH,North Macedonia,2018,44.4,20.2,4,2.78
Females,15-29,BACH,North Macedonia,2019,54.6,20.9,4,2.8
Females,15-29,BACH,North Macedonia,2020,40.6,18.8,4,2.79
Females,15-29,FP,North Macedonia,2016,35.2,28.9,2,2.74
Females,15-29,FP,North Macedonia,2017,40.2,28.2,2,2.8
Females,15-29,FP,North Macedonia,2018,31.8,29.1,2,2.78
Females,15-29,FP,North Macedonia,2019,26.4,28.3,2,2.8
Females,15-29,FP,North Macedonia,2020,27.2,30.2,2,2.79
Females,15-29,UNIVERSIDAD,North Macedonia,2014,48.7,18.4,5,2.66
Females,15-29,UNIVERSIDAD,North Macedonia,2015,37.3,19.3,5,2.7
Females,15-29,UNIVERSIDAD,North Macedonia,2016,40.5,20.9,5,2.74
Females,15-29,UNIVERSIDAD,North Macedonia,2017,39.5,20.7,5,2.8
Females,15-29,UNIVERSIDAD,North Macedonia,2018,39.6,19.3,5,2.78
Females,15-29,UNIVERSIDAD,North Macedonia,2019,28.8,19.7,5,2.8
Females,15-29,UNIVERSIDAD,North Macedonia,2020,32.5,20.6,5,2.79
Males,15-29,ESO,North Macedonia,2014,50.1,33.1,1,2.56
Males,15-29,ESO,North Macedonia,2015,44.3,32.7,1,2.58
Males,15-29,ESO,North Macedonia,2016,50.9,30.4,1,2.64
Males,15-29,ESO,North Macedonia,2017,49.1,29.1,1,2.65
Males,15-29,ESO,North Macedonia,2018,46.3,28.6,1,2.68
Males,15-29,ESO,North Macedonia,2019,27.3,29.1,1,2.68
Males,15-29,ESO,North Macedonia,2020,44.4,28.4,1,2.67
Males,15-29,BACH-FP,North Macedonia,2014,42.0,55.7,3,2.56
Males,15-29,BACH-FP,North Macedonia,2015,44.6,55.6,3,2.58
Males,15-29,BACH-FP,North Macedonia,2016,39.5,56.7,3,2.64
Males,15-29,BACH-FP,North Macedonia,2017,37.5,57.8,3,2.65
Males,15-29,BACH-FP,North Macedonia,2018,36.4,58.6,3,2.68
Males,15-29,BACH-FP,North Macedonia,2019,27.6,57.8,3,2.68
Males,15-29,BACH-FP,North Macedonia,2020,26.4,59.0,3,2.67
Males,15-29,BACH,North Macedonia,2016,43.5,17.4,4,2.64
Males,15-29,BACH,North Macedonia,2017,43.8,17.5,4,2.65
Males,15-29,BACH,North Macedonia,2018,41.3,19.5,4,2.68
Males,15-29,BACH,North Macedonia,2019,35.9,19.8,4,2.68
Males,15-29,BACH,North Macedonia,2020,33.3,19.5,4,2.67
Males,15-29,FP,North Macedonia,2016,38.3,39.3,2,2.64
Males,15-29,FP,North Macedonia,2017,35.7,40.3,2,2.65
Males,15-29,FP,North Macedonia,2018,34.6,39.1,2,2.68
Males,15-29,FP,North Macedonia,2019,24.5,38.0,2,2.68
Males,15-29,FP,North Macedonia,2020,23.9,39.6,2,2.67
Males,15-29,UNIVERSIDAD,North Macedonia,2014,40.8,11.2,5,2.56
Males,15-29,UNIVERSIDAD,North Macedonia,2015,43.6,11.7,5,2.58
Males,15-29,UNIVERSIDAD,North Macedonia,2016,39.8,12.8,5,2.64
Males,15-29,UNIVERSIDAD,North Macedonia,2017,31.0,13.1,5,2.65
Males,15-29,UNIVERSIDAD,North Macedonia,2018,32.7,12.8,5,2.68
Males,15-29,UNIVERSIDAD,North Macedonia,2019,32.9,13.1,5,2.68
Males,15-29,UNIVERSIDAD,North Macedonia,2020,26.7,12.5,5,2.67
Total,15-29,ESO,North Macedonia,2014,50.9,34.3,1,2.7
Total,15-29,ESO,North Macedonia,2015,46.2,33.5,1,2.7
Total,15-29,ESO,North Macedonia,2016,50.6,31.9,1,2.7
Total,15-29,ESO,North Macedonia,2017,50.1,30.1,1,2.7
Total,15-29,ESO,North Macedonia,2018,44.1,30.0,1,2.7
Total,15-29,ESO,North Macedonia,2019,32.9,30.0,1,2.7
Total,15-29,ESO,North Macedonia,2020,41.0,29.4,1,2.7
Total,15-29,BACH-FP,North Macedonia,2014,43.3,51.0,3,2.7
Total,15-29,BACH-FP,North Macedonia,2015,43.0,51.1,3,2.7
Total,15-29,BACH-FP,North Macedonia,2016,38.8,51.3,3,2.7
Total,15-29,BACH-FP,North Macedonia,2017,39.0,53.1,3,2.7
Total,15-29,BACH-FP,North Macedonia,2018,36.2,54.1,3,2.7
Total,15-29,BACH-FP,North Macedonia,2019,30.1,53.6,3,2.7
Total,15-29,BACH-FP,North Macedonia,2020,28.0,54.2,3,2.7
Total,15-29,BACH,North Macedonia,2016,43.6,17.1,4,2.7
Total,15-29,BACH,North Macedonia,2017,45.1,18.7,4,2.7
Total,15-29,BACH,North Macedonia,2018,42.4,19.9,4,2.7
Total,15-29,BACH,North Macedonia,2019,42.7,20.4,4,2.7
Total,15-29,BACH,North Macedonia,2020,36.0,19.2,4,2.7
Total,15-29,FP,North Macedonia,2016,37.4,34.3,2,2.7
Total,15-29,FP,North Macedonia,2017,37.0,34.4,2,2.7
Total,15-29,FP,North Macedonia,2018,33.7,34.2,2,2.7
Total,15-29,FP,North Macedonia,2019,25.1,33.3,2,2.7
Total,15-29,FP,North Macedonia,2020,25.0,35.0,2,2.7
Total,15-29,UNIVERSIDAD,North Macedonia,2014,45.5,14.7,5,2.7
Total,15-29,UNIVERSIDAD,North Macedonia,2015,39.8,15.4,5,2.7
Total,15-29,UNIVERSIDAD,North Macedonia,2016,40.2,16.8,5,2.7
Total,15-29,UNIVERSIDAD,North Macedonia,2017,36.0,16.8,5,2.7
Total,15-29,UNIVERSIDAD,North Macedonia,2018,36.7,15.9,5,2.7
Total,15-29,UNIVERSIDAD,North Macedonia,2019,30.6,16.3,5,2.7
Total,15-29,UNIVERSIDAD,North Macedonia,2020,30.1,16.4,5,2.7
Females,15-29,ESO,Norway,2014,9.3,39.9,1,2.74
Females,15-29,ESO,Norway,2015,12.4,39.2,1,2.94
Females,15-29,ESO,Norway,2016,12.9,39.7,1,2.96
Females,15-29,ESO,Norway,2017,13.4,38.9,1,2.96
Females,15-29,ESO,Norway,2018,12.9,37.3,1,3.0
Females,15-29,ESO,Norway,2019,12.8,37.7,1,2.99
Females,15-29,ESO,Norway,2020,13.4,37.9,1,3.01
Females,15-29,ESO,Norway,2021,17.2,38.6,1,2.99
Females,15-29,ESO,Norway,2022,12.5,39.8,1,2.98
Females,15-29,ESO,Norway,2023,14.0,39.4,1,3.02
Females,15-29,BACH-FP,Norway,2014,5.1,32.3,3,2.74
Females,15-29,BACH-FP,Norway,2015,6.8,33.1,3,2.94
Females,15-29,BACH-FP,Norway,2016,6.4,31.4,3,2.96
Females,15-29,BACH-FP,Norway,2017,6.3,33.4,3,2.96
Females,15-29,BACH-FP,Norway,2018,5.9,33.7,3,3.0
Females,15-29,BACH-FP,Norway,2019,5.8,33.2,3,2.99
Females,15-29,BACH-FP,Norway,2020,8.0,31.5,3,3.01
Females,15-29,BACH-FP,Norway,2021,6.7,28.9,3,2.99
Females,15-29,BACH-FP,Norway,2022,6.7,27.3,3,2.98
Females,15-29,BACH-FP,Norway,2023,6.8,26.5,3,3.02
Females,15-29,BACH,Norway,2014,2.4,11.0,4,2.74
Females,15-29,BACH,Norway,2015,8.0,23.6,4,2.94
Females,15-29,BACH,Norway,2016,7.0,23.4,4,2.96
Females,15-29,BACH,Norway,2017,7.6,25.2,4,2.96
Females,15-29,BACH,Norway,2018,7.7,25.0,4,3.0
Females,15-29,BACH,Norway,2019,7.0,24.4,4,2.99
Females,15-29,BACH,Norway,2020,9.8,23.6,4,3.01
Females,15-29,BACH,Norway,2021,8.5,20.1,4,2.99
Females,15-29,BACH,Norway,2022,8.5,19.2,4,2.98
Females,15-29,BACH,Norway,2023,7.7,20.1,4,3.02
Females,15-29,FP,Norway,2014,6.8,21.0,2,2.74
Females,15-29,FP,Norway,2015,4.6,9.0,2,2.94
Females,15-29,FP,Norway,2016,5.5,7.3,2,2.96
Females,15-29,FP,Norway,2017,5.5,7.6,2,2.96
Females,15-29,FP,Norway,2018,5.5,8.1,2,3.0
Females,15-29,FP,Norway,2019,5.5,8.3,2,2.99
Females,15-29,FP,Norway,2020,5.5,7.5,2,3.01
Females,15-29,FP,Norway,2021,5.5,8.8,2,2.99
Females,15-29,FP,Norway,2022,5.5,8.1,2,2.98
Females,15-29,FP,Norway,2023,5.5,6.4,2,3.02
Females,15-29,UNIVERSIDAD,Norway,2014,4.1,27.8,5,2.74
Females,15-29,UNIVERSIDAD,Norway,2015,3.9,27.7,5,2.94
Females,15-29,UNIVERSIDAD,Norway,2016,4.5,28.9,5,2.96
Females,15-29,UNIVERSIDAD,Norway,2017,4.5,27.7,5,2.96
Females,15-29,UNIVERSIDAD,Norway,2018,4.5,29.0,5,3.0
Females,15-29,UNIVERSIDAD,Norway,2019,4.5,29.2,5,2.99
Females,15-29,UNIVERSIDAD,Norway,2020,4.4,30.7,5,3.01
Females,15-29,UNIVERSIDAD,Norway,2021,4.2,32.5,5,2.99
Females,15-29,UNIVERSIDAD,Norway,2022,4.2,32.9,5,2.98
Females,15-29,UNIVERSIDAD,Norway,2023,4.2,34.0,5,3.02
Males,15-29,ESO,Norway,2014,13.3,43.1,1,2.65
Males,15-29,ESO,Norway,2015,15.6,43.1,1,2.67
Males,15-29,ESO,Norway,2016,16.5,44.3,1,2.67
Males,15-29,ESO,Norway,2017,13.3,45.0,1,2.66
Males,15-29,ESO,Norway,2018,13.0,43.5,1,2.67
Males,15-29,ESO,Norway,2019,11.7,42.5,1,2.68
Males,15-29,ESO,Norway,2020,13.9,41.6,1,2.71
Males,15-29,ESO,Norway,2021,15.9,44.7,1,2.65
Males,15-29,ESO,Norway,2022,13.1,45.5,1,2.66
Males,15-29,ESO,Norway,2023,14.6,44.8,1,2.67
Males,15-29,BACH-FP,Norway,2014,6.3,37.6,3,2.65
Males,15-29,BACH-FP,Norway,2015,6.6,38.3,3,2.67
Males,15-29,BACH-FP,Norway,2016,8.2,36.9,3,2.67
Males,15-29,BACH-FP,Norway,2017,6.5,35.7,3,2.66
Males,15-29,BACH-FP,Norway,2018,6.2,37.6,3,2.67
Males,15-29,BACH-FP,Norway,2019,6.3,39.0,3,2.68
Males,15-29,BACH-FP,Norway,2020,7.9,39.1,3,2.71
Males,15-29,BACH-FP,Norway,2021,6.7,33.6,3,2.65
Males,15-29,BACH-FP,Norway,2022,5.9,32.7,3,2.66
Males,15-29,BACH-FP,Norway,2023,4.7,33.1,3,2.67
Males,15-29,BACH,Norway,2014,3.3,18.3,4,2.65
Males,15-29,BACH,Norway,2015,8.2,20.5,4,2.67
Males,15-29,BACH,Norway,2016,10.6,20.9,4,2.67
Males,15-29,BACH,Norway,2017,8.5,20.4,4,2.66
Males,15-29,BACH,Norway,2018,9.3,20.5,4,2.67
Males,15-29,BACH,Norway,2019,9.9,21.3,4,2.68
Males,15-29,BACH,Norway,2020,12.0,21.2,4,2.71
Males,15-29,BACH,Norway,2021,11.7,16.3,4,2.65
Males,15-29,BACH,Norway,2022,8.7,17.2,4,2.66
Males,15-29,BACH,Norway,2023,8.7,17.5,4,2.67
Males,15-29,FP,Norway,2014,10.0,18.6,2,2.65
Males,15-29,FP,Norway,2015,4.8,16.8,2,2.67
Males,15-29,FP,Norway,2016,5.7,14.9,2,2.67
Males,15-29,FP,Norway,2017,5.7,14.3,2,2.66
Males,15-29,FP,Norway,2018,5.7,16.1,2,2.67
Males,15-29,FP,Norway,2019,5.7,16.7,2,2.68
Males,15-29,FP,Norway,2020,5.7,17.3,2,2.71
Males,15-29,FP,Norway,2021,5.7,17.3,2,2.65
Males,15-29,FP,Norway,2022,5.7,15.5,2,2.66
Males,15-29,FP,Norway,2023,5.7,15.6,2,2.67
Males,15-29,UNIVERSIDAD,Norway,2014,4.3,19.3,5,2.65
Males,15-29,UNIVERSIDAD,Norway,2015,5.5,18.6,5,2.67
Males,15-29,UNIVERSIDAD,Norway,2016,6.9,18.8,5,2.67
Males,15-29,UNIVERSIDAD,Norway,2017,6.9,19.3,5,2.66
Males,15-29,UNIVERSIDAD,Norway,2018,6.9,18.9,5,2.67
Males,15-29,UNIVERSIDAD,Norway,2019,6.9,18.4,5,2.68
Males,15-29,UNIVERSIDAD,Norway,2020,7.1,19.3,5,2.71
Males,15-29,UNIVERSIDAD,Norway,2021,6.1,21.8,5,2.65
Males,15-29,UNIVERSIDAD,Norway,2022,6.1,21.8,5,2.66
Males,15-29,UNIVERSIDAD,Norway,2023,6.1,22.2,5,2.67
Total,15-29,ESO,Norway,2014,11.4,41.5,1,2.81
Total,15-29,ESO,Norway,2015,14.1,41.2,1,2.81
Total,15-29,ESO,Norway,2016,14.9,42.1,1,2.81
Total,15-29,ESO,Norway,2017,13.3,42.0,1,2.81
Total,15-29,ESO,Norway,2018,13.0,40.5,1,2.81
Total,15-29,ESO,Norway,2019,12.2,40.2,1,2.81
Total,15-29,ESO,Norway,2020,13.7,39.8,1,2.81
Total,15-29,ESO,Norway,2021,16.4,41.7,1,2.81
Total,15-29,ESO,Norway,2022,12.8,42.7,1,2.81
Total,15-29,ESO,Norway,2023,14.3,42.2,1,2.81
Total,15-29,BACH-FP,Norway,2014,5.7,35.0,3,2.81
Total,15-29,BACH-FP,Norway,2015,6.7,35.8,3,2.81
Total,15-29,BACH-FP,Norway,2016,7.4,34.2,3,2.81
Total,15-29,BACH-FP,Norway,2017,6.4,34.6,3,2.81
Total,15-29,BACH-FP,Norway,2018,6.1,35.7,3,2.81
Total,15-29,BACH-FP,Norway,2019,6.1,36.2,3,2.81
Total,15-29,BACH-FP,Norway,2020,7.9,35.4,3,2.81
Total,15-29,BACH-FP,Norway,2021,6.7,31.3,3,2.81
Total,15-29,BACH-FP,Norway,2022,5.0,30.1,3,2.81
Total,15-29,BACH-FP,Norway,2023,5.6,29.9,3,2.81
Total,15-29,BACH,Norway,2014,3.0,14.7,4,2.81
Total,15-29,BACH,Norway,2015,8.1,22.0,4,2.81
Total,15-29,BACH,Norway,2016,8.7,22.1,4,2.81
Total,15-29,BACH,Norway,2017,8.0,22.7,4,2.81
Total,15-29,BACH,Norway,2018,8.4,22.7,4,2.81
Total,15-29,BACH,Norway,2019,8.5,22.8,4,2.81
Total,15-29,BACH,Norway,2020,10.9,22.4,4,2.81
